Time[s], CS, SO_SIO1, WP_SIO2, SO_SO00, SCLK, RESET_SI03
0.018869546, 0, 0, 0, 0, 1, 0
0.018869554, 0, 0, 0, 0, 0, 0
0.018869558, 0, 0, 0, 0, 1, 0
0.018869566, 0, 1, 0, 0, 0, 0
0.018869582, 0, 1, 0, 0, 1, 0
0.018869590, 0, 1, 0, 0, 0, 0
0.018869592, 0, 1, 0, 0, 1, 0
0.018869600, 0, 1, 0, 0, 0, 0
0.018869616, 0, 1, 0, 0, 1, 0
0.018869624, 0, 1, 0, 1, 0, 0
0.018869628, 0, 1, 0, 1, 1, 0
0.018869636, 0, 1, 0, 1, 0, 0
0.018869638, 0, 0, 0, 1, 0, 0
0.018869652, 0, 0, 0, 1, 1, 0
0.018869660, 0, 0, 1, 1, 0, 0
0.018869662, 0, 0, 1, 0, 1, 0
0.018869670, 0, 0, 1, 0, 0, 0
0.018869674, 0, 0, 0, 0, 0, 0
0.018869686, 0, 0, 0, 0, 1, 0
0.018869694, 0, 0, 0, 0, 0, 0
0.018869698, 0, 0, 0, 0, 1, 0
0.018869706, 0, 1, 0, 0, 0, 0
0.018869722, 0, 1, 0, 0, 1, 0
0.018869730, 0, 1, 1, 0, 0, 0
0.018869732, 0, 1, 1, 0, 1, 0
0.018869740, 0, 1, 1, 0, 0, 0
0.018869744, 0, 1, 0, 0, 0, 0
0.018869756, 0, 1, 0, 0, 1, 0
0.018869764, 0, 1, 1, 1, 0, 0
0.018869768, 0, 1, 1, 1, 1, 0
0.018869776, 0, 1, 1, 1, 0, 0
0.018869778, 0, 0, 1, 1, 0, 0
0.018869792, 0, 0, 1, 1, 1, 0
0.018869800, 0, 0, 1, 1, 0, 0
0.018869802, 0, 0, 0, 0, 1, 0
0.018869810, 0, 0, 0, 0, 0, 0
0.018869826, 0, 0, 0, 0, 1, 0
0.018869834, 0, 0, 0, 0, 0, 0
0.018869838, 0, 0, 0, 0, 1, 0
0.018869846, 0, 0, 0, 0, 0, 0
0.018869862, 0, 0, 0, 0, 1, 0
0.018869870, 0, 0, 1, 0, 0, 0
0.018869874, 0, 0, 1, 0, 1, 0
0.018869880, 0, 1, 1, 0, 1, 0
0.018869882, 0, 1, 1, 0, 0, 0
0.018869884, 0, 1, 0, 0, 0, 0
0.018869896, 0, 1, 0, 0, 1, 0
0.018869904, 0, 1, 1, 0, 0, 0
0.018869906, 0, 0, 1, 0, 0, 0
0.018869908, 0, 0, 1, 0, 1, 0
0.018869914, 0, 1, 1, 0, 1, 0
0.018869916, 0, 1, 1, 0, 0, 0
0.018869920, 0, 1, 0, 0, 0, 0
0.018869932, 0, 1, 0, 0, 1, 0
0.018869940, 0, 0, 0, 0, 0, 0
0.018869942, 0, 0, 0, 0, 1, 0
0.018869952, 0, 0, 0, 0, 0, 0
0.018869966, 0, 0, 0, 0, 1, 0
0.018869974, 0, 0, 0, 0, 0, 0
0.018869978, 0, 0, 0, 0, 1, 0
0.018869986, 0, 0, 0, 0, 0, 0
0.018870002, 0, 0, 0, 0, 1, 0
0.018870010, 0, 0, 1, 1, 0, 0
0.018870014, 0, 0, 1, 1, 1, 0
0.018870020, 0, 1, 1, 1, 1, 0
0.018870022, 0, 1, 1, 1, 0, 0
0.018870024, 0, 1, 0, 0, 0, 0
0.018870036, 0, 1, 0, 0, 1, 0
0.018870044, 0, 1, 1, 0, 0, 0
0.018870046, 0, 0, 1, 0, 0, 0
0.018870048, 0, 0, 1, 0, 1, 0
0.018870056, 0, 0, 1, 0, 0, 0
0.018870058, 0, 0, 1, 1, 0, 0
0.018870072, 0, 0, 1, 1, 1, 0
0.018870080, 0, 0, 1, 1, 0, 0
0.018870082, 0, 0, 1, 0, 1, 0
0.018870090, 0, 1, 1, 0, 0, 0
0.018870094, 0, 1, 0, 0, 0, 0
0.018870106, 0, 1, 0, 0, 1, 0
0.018870114, 0, 1, 1, 0, 0, 0
0.018870118, 0, 1, 1, 0, 1, 0
0.018870126, 0, 1, 1, 0, 0, 0
0.018870128, 0, 0, 0, 0, 0, 0
0.018870142, 0, 0, 0, 0, 1, 0
0.018870150, 0, 0, 0, 0, 0, 0
0.018870152, 0, 0, 0, 0, 1, 0
0.018870160, 0, 0, 0, 0, 0, 0
0.018870176, 0, 0, 0, 0, 1, 0
0.018870184, 0, 0, 1, 0, 0, 0
0.018870188, 0, 0, 1, 0, 1, 0
0.018870198, 0, 0, 1, 0, 0, 0
0.018870200, 0, 0, 0, 0, 0, 0
0.018870212, 0, 0, 0, 0, 1, 0
0.018870220, 0, 0, 0, 1, 0, 0
0.018870222, 0, 0, 0, 1, 1, 0
0.018870230, 0, 0, 0, 1, 0, 0
0.018870234, 0, 0, 0, 0, 0, 0
0.018870246, 0, 0, 0, 0, 1, 0
0.018870254, 0, 0, 0, 0, 0, 0
0.018870258, 0, 0, 0, 0, 1, 0
0.018870266, 0, 0, 0, 0, 0, 0
0.018870282, 0, 0, 0, 0, 1, 0
0.018870288, 0, 1, 0, 0, 1, 0
0.018870290, 0, 1, 1, 1, 0, 0
0.018870294, 0, 1, 1, 1, 1, 0
0.018870302, 0, 1, 1, 1, 0, 0
0.018870304, 0, 1, 0, 0, 0, 0
0.018870316, 0, 1, 0, 0, 1, 0
0.018870324, 0, 1, 1, 0, 1, 0
0.018870326, 0, 0, 1, 0, 0, 0
0.018870328, 0, 0, 1, 0, 1, 0
0.018870336, 0, 0, 1, 1, 0, 0
0.018870338, 0, 0, 0, 1, 0, 0
0.018870352, 0, 0, 0, 1, 1, 0
0.018870360, 0, 0, 1, 1, 0, 0
0.018870362, 0, 0, 1, 0, 1, 0
0.018870370, 0, 0, 1, 0, 0, 0
0.018870374, 0, 0, 0, 0, 0, 0
0.018870386, 0, 0, 0, 0, 1, 0
0.018870394, 0, 0, 0, 0, 0, 0
0.018870398, 0, 0, 0, 0, 1, 0
0.018870404, 0, 1, 0, 0, 1, 0
0.018870406, 0, 1, 0, 0, 0, 0
0.018870422, 0, 1, 0, 0, 1, 0
0.018870430, 0, 1, 1, 0, 0, 0
0.018870432, 0, 1, 1, 0, 1, 0
0.018870440, 0, 1, 1, 0, 0, 0
0.018870444, 0, 1, 0, 0, 0, 0
0.018870456, 0, 1, 0, 0, 1, 0
0.018870464, 0, 1, 1, 1, 0, 0
0.018870468, 0, 1, 1, 1, 1, 0
0.018870476, 0, 1, 1, 1, 0, 0
0.018870478, 0, 0, 1, 1, 0, 0
0.018870480, 0, 0, 1, 0, 0, 0
0.018870492, 0, 0, 1, 0, 1, 0
0.018870500, 0, 0, 1, 1, 0, 0
0.018870502, 0, 0, 1, 1, 1, 0
0.018870510, 0, 1, 1, 1, 0, 0
0.018870526, 0, 1, 1, 1, 1, 0
0.018870534, 0, 1, 1, 1, 0, 0
0.018870538, 0, 1, 1, 1, 1, 0
0.018870546, 1, 1, 1, 1, 0, 0
0.018870548, 0, 0, 1, 1, 0, 0
0.018870550, 0, 0, 0, 0, 0, 0
0.018870562, 0, 0, 0, 0, 1, 0
0.018870568, 0, 1, 0, 0, 1, 0
0.018870570, 0, 1, 0, 0, 0, 0
0.018870572, 0, 1, 0, 0, 1, 0
0.018870582, 0, 1, 0, 0, 0, 0
0.018870596, 0, 1, 0, 0, 1, 0
0.018870604, 0, 1, 1, 0, 0, 0
0.018870606, 0, 0, 1, 0, 0, 0
0.018870608, 0, 0, 1, 0, 1, 0
0.018870616, 0, 0, 1, 1, 0, 0
0.018870632, 0, 0, 1, 1, 1, 0
0.018870640, 0, 0, 1, 1, 0, 0
0.018870642, 0, 0, 0, 0, 1, 0
0.018870650, 0, 0, 0, 0, 0, 0
0.018870666, 0, 0, 0, 0, 1, 0
0.018870674, 0, 0, 0, 0, 0, 0
0.018870678, 0, 0, 0, 0, 1, 0
0.018870686, 0, 0, 0, 0, 0, 0
0.018870702, 0, 0, 0, 0, 1, 0
0.018870710, 0, 0, 1, 0, 0, 0
0.018870714, 0, 0, 1, 0, 1, 0
0.018870720, 0, 1, 1, 0, 1, 0
0.018870722, 0, 1, 1, 0, 0, 0
0.018870724, 0, 1, 0, 0, 0, 0
0.018870736, 0, 1, 0, 0, 1, 0
0.018870744, 0, 1, 1, 0, 0, 0
0.018870746, 0, 0, 1, 0, 0, 0
0.018870748, 0, 0, 1, 0, 1, 0
0.018870756, 0, 0, 1, 0, 0, 0
0.018870758, 0, 0, 0, 0, 0, 0
0.018870772, 0, 0, 0, 0, 1, 0
0.018870778, 0, 1, 0, 0, 1, 0
0.018870780, 0, 1, 1, 1, 0, 0
0.018870782, 0, 1, 1, 1, 1, 0
0.018870790, 1, 1, 1, 1, 1, 0
0.018870792, 0, 0, 1, 1, 1, 0
0.018870794, 0, 0, 0, 0, 0, 0
0.018870806, 0, 0, 0, 0, 1, 0
0.018870814, 0, 0, 0, 0, 0, 0
0.018870818, 0, 0, 0, 0, 1, 0
0.018870826, 0, 0, 0, 0, 0, 0
0.018870842, 0, 0, 0, 0, 1, 0
0.018870850, 0, 0, 1, 1, 0, 0
0.018870854, 0, 0, 1, 1, 1, 0
0.018870860, 0, 1, 1, 1, 1, 0
0.018870862, 0, 1, 1, 1, 0, 0
0.018870864, 0, 1, 0, 0, 0, 0
0.018870876, 0, 1, 0, 0, 1, 0
0.018870884, 0, 1, 1, 0, 0, 0
0.018870886, 0, 0, 1, 0, 0, 0
0.018870888, 0, 0, 1, 0, 1, 0
0.018870896, 0, 0, 1, 0, 0, 0
0.018870898, 0, 0, 0, 0, 0, 0
0.018870912, 0, 0, 0, 0, 1, 0
0.018870920, 0, 0, 0, 1, 0, 0
0.018870922, 0, 0, 0, 1, 1, 0
0.018870932, 0, 0, 0, 1, 0, 0
0.018870934, 0, 0, 0, 0, 0, 0
0.018870946, 0, 0, 0, 0, 1, 0
0.018870954, 0, 0, 0, 0, 0, 0
0.018870958, 0, 0, 0, 0, 1, 0
0.018870966, 0, 0, 0, 0, 0, 0
0.018870982, 0, 0, 0, 0, 1, 0
0.018870988, 0, 1, 0, 0, 1, 0
0.018870990, 0, 1, 1, 1, 0, 0
0.018870992, 0, 1, 1, 1, 1, 0
0.018871002, 0, 1, 1, 1, 0, 0
0.018871004, 0, 1, 0, 0, 0, 0
0.018871016, 0, 1, 0, 0, 1, 0
0.018871024, 0, 1, 1, 0, 0, 0
0.018871026, 0, 0, 1, 0, 0, 0
0.018871028, 0, 0, 1, 0, 1, 0
0.018871034, 0, 1, 1, 0, 1, 0
0.018871036, 0, 1, 1, 0, 0, 0
0.018871038, 0, 1, 0, 1, 0, 0
0.018871810, 0, 1, 0, 1, 1, 0
0.018871818, 0, 1, 0, 1, 0, 0
0.018871820, 0, 0, 0, 1, 1, 0
0.018871822, 0, 0, 0, 0, 1, 0
0.018871828, 0, 1, 0, 0, 0, 0
0.018871844, 0, 1, 0, 0, 1, 0
0.018871852, 0, 1, 1, 0, 0, 0
0.018871854, 0, 1, 1, 1, 0, 0
0.018871856, 0, 1, 1, 1, 1, 0
0.018871864, 0, 1, 1, 1, 0, 0
0.018871866, 0, 0, 1, 1, 0, 0
0.018871868, 0, 0, 0, 0, 0, 0
0.018871880, 0, 0, 0, 0, 1, 0
0.018871888, 0, 0, 0, 0, 0, 0
0.018871892, 0, 0, 0, 0, 1, 0
0.018871898, 0, 0, 0, 0, 0, 0
0.018871914, 0, 0, 0, 0, 1, 0
0.018871922, 0, 0, 0, 0, 0, 0
0.018871924, 0, 0, 1, 0, 0, 0
0.018871926, 0, 0, 1, 0, 1, 0
0.018871934, 0, 0, 1, 1, 0, 0
0.018871938, 0, 0, 0, 1, 0, 0
0.018871950, 0, 0, 0, 1, 1, 0
0.018871958, 0, 0, 1, 1, 0, 0
0.018871960, 0, 0, 1, 0, 0, 0
0.018871962, 0, 0, 1, 0, 1, 0
0.018871970, 0, 0, 1, 0, 0, 0
0.018871972, 0, 0, 0, 0, 0, 0
0.018871984, 0, 0, 0, 0, 1, 0
0.018871994, 0, 0, 0, 0, 0, 0
0.018871996, 0, 0, 0, 0, 1, 0
0.018872004, 0, 1, 0, 0, 0, 0
0.018872020, 0, 1, 0, 0, 1, 0
0.018872028, 0, 1, 0, 0, 0, 0
0.018872030, 0, 1, 0, 0, 1, 0
0.018872038, 0, 1, 0, 0, 0, 0
0.018872054, 0, 1, 0, 0, 1, 0
0.018872062, 0, 1, 0, 0, 0, 0
0.018872064, 0, 1, 0, 1, 0, 0
0.018872066, 0, 1, 0, 1, 1, 0
0.018872074, 0, 1, 0, 1, 0, 0
0.018872076, 0, 0, 0, 1, 0, 0
0.018872090, 0, 0, 0, 1, 1, 0
0.018872098, 0, 0, 1, 1, 0, 0
0.018872100, 0, 0, 1, 0, 0, 0
0.018872102, 0, 0, 1, 0, 1, 0
0.018872108, 0, 0, 1, 0, 0, 0
0.018872112, 0, 0, 0, 0, 0, 0
0.018872126, 0, 0, 0, 0, 1, 0
0.018872132, 0, 0, 0, 0, 0, 0
0.018872136, 0, 0, 0, 0, 1, 0
0.018872144, 0, 1, 0, 0, 0, 0
0.018872160, 0, 1, 0, 0, 1, 0
0.018872168, 0, 1, 1, 0, 0, 0
0.018872172, 0, 1, 1, 0, 1, 0
0.018872180, 0, 1, 1, 0, 0, 0
0.018872182, 0, 1, 0, 0, 0, 0
0.018872196, 0, 1, 0, 0, 1, 0
0.018872202, 0, 1, 0, 1, 1, 0
0.018872204, 0, 1, 1, 1, 0, 0
0.018872206, 0, 1, 1, 1, 1, 0
0.018872214, 1, 1, 1, 1, 1, 0
0.018872216, 0, 0, 1, 1, 0, 0
0.018872218, 0, 0, 0, 0, 0, 0
0.018872230, 0, 0, 0, 0, 1, 0
0.018872238, 0, 0, 1, 0, 0, 0
0.018872242, 0, 0, 1, 0, 1, 0
0.018872250, 0, 0, 1, 0, 0, 0
0.018872254, 0, 0, 0, 0, 0, 0
0.018872264, 0, 0, 0, 0, 1, 0
0.018872274, 0, 0, 0, 0, 0, 0
0.018872276, 0, 0, 0, 0, 1, 0
0.018872284, 0, 0, 0, 0, 0, 0
0.018872300, 0, 0, 0, 0, 1, 0
0.018872306, 0, 1, 0, 0, 1, 0
0.018872308, 0, 1, 0, 0, 0, 0
0.018872312, 0, 1, 0, 0, 1, 0
0.018872320, 0, 1, 0, 0, 0, 0
0.018872336, 0, 1, 0, 0, 1, 0
0.018872342, 0, 1, 0, 0, 0, 0
0.018872344, 0, 0, 1, 0, 0, 0
0.018872346, 0, 0, 1, 0, 1, 0
0.018872354, 0, 0, 1, 0, 0, 0
0.018872356, 0, 0, 1, 1, 0, 0
0.018872370, 0, 0, 1, 1, 1, 0
0.018872378, 0, 0, 1, 1, 0, 0
0.018872380, 0, 0, 0, 0, 0, 0
0.018872382, 0, 0, 0, 0, 1, 0
0.018872388, 0, 0, 0, 0, 0, 0
0.018872406, 0, 0, 0, 0, 1, 0
0.018872414, 0, 0, 0, 0, 0, 0
0.018872416, 0, 0, 0, 0, 1, 0
0.018872424, 0, 0, 0, 0, 0, 0
0.018872440, 0, 0, 0, 0, 1, 0
0.018872448, 0, 0, 1, 0, 0, 0
0.018872452, 0, 0, 1, 0, 1, 0
0.018872458, 0, 1, 1, 0, 1, 0
0.018872460, 0, 1, 1, 0, 0, 0
0.018872464, 0, 1, 0, 0, 0, 0
0.018872476, 0, 1, 0, 0, 1, 0
0.018872484, 0, 0, 1, 0, 0, 0
0.018872486, 0, 0, 1, 0, 1, 0
0.018872494, 0, 0, 1, 0, 0, 0
0.018872498, 0, 0, 0, 0, 0, 0
0.018872510, 0, 0, 0, 0, 1, 0
0.018872518, 0, 0, 0, 1, 0, 0
0.018872522, 0, 0, 0, 1, 1, 0
0.018872530, 0, 0, 0, 1, 0, 0
0.018872532, 0, 0, 0, 0, 0, 0
0.018872546, 0, 0, 0, 0, 1, 0
0.018872554, 0, 0, 0, 0, 0, 0
0.018872556, 0, 0, 0, 0, 1, 0
0.018872564, 0, 0, 0, 0, 0, 0
0.018872580, 0, 0, 0, 0, 1, 0
0.018872588, 0, 0, 1, 1, 0, 0
0.018872592, 0, 0, 1, 1, 1, 0
0.018872598, 0, 1, 1, 1, 1, 0
0.018872600, 0, 1, 1, 1, 0, 0
0.018872602, 0, 1, 1, 0, 0, 0
0.018872604, 0, 1, 0, 0, 0, 0
0.018872616, 0, 1, 0, 0, 1, 0
0.018872624, 0, 0, 1, 0, 0, 0
0.018872626, 0, 0, 1, 0, 1, 0
0.018872634, 0, 0, 1, 0, 0, 0
0.018872638, 0, 0, 0, 0, 0, 0
0.018872650, 0, 0, 0, 0, 1, 0
0.018872658, 0, 0, 0, 1, 0, 0
0.018872662, 0, 0, 0, 1, 1, 0
0.018872670, 0, 0, 0, 1, 0, 0
0.018872672, 0, 0, 0, 0, 0, 0
0.018872686, 0, 0, 0, 0, 1, 0
0.018872694, 0, 0, 0, 0, 0, 0
0.018872696, 0, 0, 0, 0, 1, 0
0.018872704, 0, 0, 0, 0, 0, 0
0.018872720, 0, 0, 0, 0, 1, 0
0.018872726, 0, 1, 0, 0, 1, 0
0.018872728, 0, 1, 1, 1, 0, 0
0.018872732, 0, 1, 1, 1, 1, 0
0.018872742, 0, 1, 1, 0, 0, 0
0.018872744, 0, 1, 0, 0, 0, 0
0.018872756, 0, 1, 0, 0, 1, 0
0.018872764, 0, 0, 1, 0, 0, 0
0.018872766, 0, 0, 1, 0, 1, 0
0.018872774, 0, 1, 1, 0, 0, 0
0.018872776, 0, 1, 1, 1, 0, 0
0.018872778, 0, 1, 0, 1, 0, 0
0.018872790, 0, 1, 0, 1, 1, 0
0.018872798, 0, 1, 0, 1, 0, 0
0.018872800, 0, 0, 0, 1, 0, 0
0.018872802, 0, 0, 0, 0, 1, 0
0.018872808, 0, 0, 0, 0, 0, 0
0.018872810, 0, 1, 0, 0, 0, 0
0.018872826, 0, 1, 0, 0, 1, 0
0.018872834, 0, 1, 1, 1, 0, 0
0.018872836, 0, 1, 1, 1, 1, 0
0.018872846, 0, 0, 1, 1, 0, 0
0.018872848, 0, 0, 0, 0, 0, 0
0.018872860, 0, 0, 0, 0, 1, 0
0.018872868, 0, 0, 0, 0, 0, 0
0.018872872, 0, 0, 0, 0, 1, 0
0.018872880, 0, 0, 0, 0, 0, 0
0.018872896, 0, 0, 0, 0, 1, 0
0.018872904, 0, 0, 1, 0, 0, 0
0.018872906, 0, 0, 1, 0, 1, 0
0.018872914, 0, 0, 1, 1, 1, 0
0.018872916, 0, 0, 1, 1, 0, 0
0.018872918, 0, 0, 0, 1, 0, 0
0.018872930, 0, 0, 0, 1, 1, 0
0.018872938, 0, 0, 1, 1, 0, 0
0.018872940, 0, 0, 1, 0, 0, 0
0.018872942, 0, 0, 1, 0, 1, 0
0.018872950, 0, 0, 1, 0, 0, 0
0.018872952, 0, 0, 0, 0, 0, 0
0.018872966, 0, 0, 0, 0, 1, 0
0.018872974, 0, 0, 0, 0, 0, 0
0.018872976, 0, 0, 0, 0, 1, 0
0.018872984, 0, 1, 0, 0, 0, 0
0.018873000, 0, 1, 0, 0, 1, 0
0.018873008, 0, 1, 0, 0, 0, 0
0.018873012, 0, 1, 0, 0, 1, 0
0.018873020, 0, 1, 0, 0, 0, 0
0.018873036, 0, 1, 0, 0, 1, 0
0.018873044, 0, 1, 0, 1, 0, 0
0.018873046, 0, 1, 0, 1, 1, 0
0.018873054, 0, 1, 0, 1, 0, 0
0.018873056, 0, 0, 0, 1, 0, 0
0.018873070, 0, 0, 0, 1, 1, 0
0.018873078, 0, 0, 1, 1, 0, 0
0.018873080, 0, 0, 1, 0, 0, 0
0.018873082, 0, 0, 1, 0, 1, 0
0.018873090, 0, 0, 1, 0, 0, 0
0.018873092, 0, 0, 0, 0, 0, 0
0.018873106, 0, 0, 0, 0, 1, 0
0.018873114, 0, 0, 0, 0, 0, 0
0.018873116, 0, 0, 0, 0, 1, 0
0.018873124, 0, 1, 0, 0, 0, 0
0.018873140, 0, 1, 0, 0, 1, 0
0.018873148, 0, 1, 1, 0, 0, 0
0.018873152, 0, 1, 1, 0, 1, 0
0.018873160, 0, 1, 1, 0, 0, 0
0.018873162, 0, 1, 0, 0, 0, 0
0.018873176, 0, 1, 0, 0, 1, 0
0.018873184, 0, 1, 1, 1, 0, 0
0.018873186, 0, 1, 1, 1, 1, 0
0.018873194, 1, 1, 1, 1, 1, 0
0.018873196, 0, 0, 1, 1, 0, 0
0.018873198, 0, 0, 0, 0, 0, 0
0.018873210, 0, 0, 0, 0, 1, 0
0.018873216, 0, 1, 0, 0, 1, 0
0.018873218, 0, 1, 1, 1, 0, 0
0.018873222, 0, 1, 1, 1, 1, 0
0.018873228, 1, 1, 1, 1, 1, 0
0.018873230, 0, 1, 1, 1, 1, 0
0.018873232, 0, 0, 1, 1, 0, 0
0.018873234, 0, 0, 0, 0, 0, 0
0.018873246, 0, 0, 0, 0, 1, 0
0.018873254, 0, 0, 0, 0, 0, 0
0.018873256, 0, 0, 0, 0, 1, 0
0.018873264, 0, 0, 0, 0, 0, 0
0.018873280, 0, 0, 0, 0, 1, 0
0.018873286, 0, 1, 0, 0, 1, 0
0.018873288, 0, 1, 0, 0, 0, 0
0.018873292, 0, 1, 0, 0, 1, 0
0.018873300, 0, 1, 0, 0, 0, 0
0.018873316, 0, 1, 0, 0, 1, 0
0.018873324, 0, 0, 1, 0, 0, 0
0.018873326, 0, 0, 1, 0, 1, 0
0.018873334, 0, 0, 1, 0, 0, 0
0.018873336, 0, 0, 1, 1, 0, 0
0.018873350, 0, 0, 1, 1, 1, 0
0.018873358, 0, 0, 1, 1, 0, 0
0.018873360, 0, 0, 1, 0, 0, 0
0.018873362, 0, 0, 0, 0, 1, 0
0.018873368, 0, 0, 0, 0, 0, 0
0.018873386, 0, 0, 0, 0, 1, 0
0.018873394, 0, 0, 0, 0, 0, 0
0.018873396, 0, 0, 0, 0, 1, 0
0.018873404, 0, 0, 0, 0, 0, 0
0.018873420, 0, 0, 0, 0, 1, 0
0.018873428, 0, 0, 1, 0, 0, 0
0.018873432, 0, 0, 1, 0, 1, 0
0.018873438, 0, 1, 1, 0, 1, 0
0.018873440, 0, 1, 1, 0, 0, 0
0.018873444, 0, 1, 0, 0, 0, 0
0.018873456, 0, 1, 0, 0, 1, 0
0.018873464, 0, 0, 1, 0, 0, 0
0.018873466, 0, 0, 1, 0, 1, 0
0.018873474, 0, 0, 1, 0, 0, 0
0.018873478, 0, 0, 0, 0, 0, 0
0.018873490, 0, 0, 0, 0, 1, 0
0.018873498, 0, 0, 0, 0, 0, 0
0.018873502, 0, 0, 0, 0, 1, 0
0.018873510, 0, 0, 0, 0, 0, 0
0.018873526, 0, 0, 0, 0, 1, 0
0.018873534, 0, 0, 0, 0, 0, 0
0.018873536, 0, 0, 0, 0, 1, 0
0.018873544, 0, 0, 0, 0, 0, 0
0.018873560, 0, 0, 0, 0, 1, 0
0.018873568, 0, 0, 1, 1, 0, 0
0.018873572, 0, 0, 1, 1, 1, 0
0.018873578, 0, 1, 1, 1, 1, 0
0.018873580, 0, 1, 1, 1, 0, 0
0.018873582, 0, 1, 1, 0, 0, 0
0.018873584, 0, 1, 0, 0, 0, 0
0.018873596, 0, 1, 0, 0, 1, 0
0.018873604, 0, 0, 1, 0, 0, 0
0.018873606, 0, 0, 1, 0, 1, 0
0.018873614, 0, 0, 1, 0, 0, 0
0.018873618, 0, 0, 0, 0, 0, 0
0.018873630, 0, 0, 0, 0, 1, 0
0.018873638, 0, 0, 0, 1, 0, 0
0.018873642, 0, 0, 0, 1, 1, 0
0.018873650, 0, 0, 0, 1, 0, 0
0.018873652, 0, 0, 0, 0, 0, 0
0.018873666, 0, 0, 0, 0, 1, 0
0.018873674, 0, 0, 0, 0, 0, 0
0.018873676, 0, 0, 0, 0, 1, 0
0.018873684, 0, 0, 0, 0, 0, 0
0.018873700, 0, 0, 0, 0, 1, 0
0.018873706, 0, 1, 0, 0, 1, 0
0.018873708, 0, 1, 1, 1, 0, 0
0.018873712, 0, 1, 1, 1, 1, 0
0.018873722, 0, 1, 1, 1, 0, 0
0.018873724, 0, 1, 0, 0, 0, 0
0.018873736, 0, 1, 0, 0, 1, 0
0.018873744, 0, 0, 1, 0, 0, 0
0.018873746, 0, 0, 1, 0, 1, 0
0.018873754, 0, 1, 1, 0, 0, 0
0.018873756, 0, 1, 1, 1, 0, 0
0.018873758, 0, 1, 0, 1, 0, 0
0.018873770, 0, 1, 0, 1, 1, 0
0.018873778, 0, 1, 0, 1, 0, 0
0.018873780, 0, 0, 0, 1, 1, 0
0.018873782, 0, 0, 0, 0, 1, 0
0.018873788, 0, 0, 0, 0, 0, 0
0.018873790, 0, 1, 0, 0, 0, 0
0.018873806, 0, 1, 0, 0, 1, 0
0.018873812, 0, 1, 0, 0, 0, 0
0.018873814, 0, 1, 1, 1, 0, 0
0.018873816, 0, 1, 1, 1, 1, 0
0.018873826, 0, 0, 1, 1, 0, 0
0.018873828, 0, 0, 0, 0, 0, 0
0.018873840, 0, 0, 0, 0, 1, 0
0.018873848, 0, 0, 0, 0, 0, 0
0.018873852, 0, 0, 0, 0, 1, 0
0.018873860, 0, 0, 0, 0, 0, 0
0.018873876, 0, 0, 0, 0, 1, 0
0.018873884, 0, 0, 1, 0, 0, 0
0.018873886, 0, 0, 1, 0, 1, 0
0.018873894, 0, 0, 1, 1, 1, 0
0.018873896, 0, 0, 1, 1, 0, 0
0.018873898, 0, 0, 0, 1, 0, 0
0.018873910, 0, 0, 0, 1, 1, 0
0.018873918, 0, 0, 1, 1, 0, 0
0.018873920, 0, 0, 1, 0, 0, 0
0.018873922, 0, 0, 1, 0, 1, 0
0.018873930, 0, 0, 1, 0, 0, 0
0.018873932, 0, 0, 0, 0, 0, 0
0.018873946, 0, 0, 0, 0, 1, 0
0.018873954, 0, 0, 0, 0, 0, 0
0.018873956, 0, 0, 0, 0, 1, 0
0.018873964, 0, 1, 0, 0, 0, 0
0.018873980, 0, 1, 0, 0, 1, 0
0.018873988, 0, 1, 0, 0, 0, 0
0.018873992, 0, 1, 0, 0, 1, 0
0.018873998, 0, 1, 0, 0, 0, 0
0.018874016, 0, 1, 0, 0, 1, 0
0.018874024, 0, 1, 0, 1, 0, 0
0.018874026, 0, 1, 0, 1, 1, 0
0.018874034, 0, 1, 0, 1, 0, 0
0.018874036, 0, 0, 0, 1, 0, 0
0.018874050, 0, 0, 0, 1, 1, 0
0.018874058, 0, 0, 1, 1, 0, 0
0.018874060, 0, 0, 1, 0, 0, 0
0.018874062, 0, 0, 1, 0, 1, 0
0.018874070, 0, 0, 1, 0, 0, 0
0.018874072, 0, 0, 0, 0, 0, 0
0.018874086, 0, 0, 0, 0, 1, 0
0.018874094, 0, 0, 0, 0, 0, 0
0.018874096, 0, 0, 0, 0, 1, 0
0.018874104, 0, 1, 0, 0, 0, 0
0.018874120, 0, 1, 0, 0, 1, 0
0.018874128, 0, 1, 1, 0, 0, 0
0.018874132, 0, 1, 1, 0, 1, 0
0.018874140, 0, 1, 1, 0, 0, 0
0.018874144, 0, 1, 0, 0, 0, 0
0.018874156, 0, 1, 0, 0, 1, 0
0.018874164, 0, 1, 1, 1, 0, 0
0.018874166, 0, 1, 1, 1, 1, 0
0.018874176, 0, 1, 1, 1, 0, 0
0.018874178, 0, 1, 0, 0, 0, 0
0.018874190, 0, 1, 0, 0, 1, 0
0.018874198, 0, 1, 1, 1, 0, 0
0.018874200, 0, 0, 1, 1, 0, 0
0.018874202, 0, 0, 1, 1, 1, 0
0.018874208, 0, 1, 1, 1, 1, 0
0.018874210, 0, 1, 1, 1, 0, 0
0.018874226, 0, 1, 1, 1, 1, 0
0.018874234, 0, 1, 1, 1, 0, 0
0.018874236, 0, 1, 1, 1, 1, 0
0.018874244, 1, 1, 1, 1, 1, 0
0.018874246, 0, 0, 1, 1, 0, 0
