F:FUN_800672d0: at 0x800672d0: refcount: 2: lib : hal_aud/hal_aud_int.c: size : 216 : CLOC : 27: complexity: 4
F:FUN_800673a8: at 0x800673a8: refcount: 3: lib : hal_aud/hal_aud_int.c: size : 48 : CLOC : 10: complexity: 2
F:FUN_800673d8: at 0x800673d8: refcount: 1: lib : hal_aud/hal_aud_int.c: size : 240 : CLOC : 26: complexity: 4
F:FUN_800674c8: at 0x800674c8: refcount: 1: lib : hal_aud/hal_aud_int.c: size : 40 : CLOC : 8: complexity: 1
F:FUN_800674f0: at 0x800674f0: refcount: 14: lib : hal_aud/hal_aud_int.c: size : 76 : CLOC : 14: complexity: 3
F:FUN_80067514: at 0x80067514: refcount: 23: lib : hal_aud/hal_aud_int.c: size : 8 : CLOC : 13: complexity: 0
F:FUN_8006751c: at 0x8006751c: refcount: 1: lib : hal_aud/hal_aud_int.c: size : 28 : CLOC : 13: complexity: 1
F:FUN_80067538: at 0x80067538: refcount: 1: lib : hal_aud/hal_aud_int.c: size : 28 : CLOC : 15: complexity: 1
F:FUN_80067570: at 0x80067570: refcount: 2: lib : hal_aud/hal_aud_int.c: size : 240 : CLOC : 30: complexity: 5
F:FUN_80067660: at 0x80067660: refcount: 3: lib : hal_aud/hal_aud_int.c: size : 328 : CLOC : 29: complexity: 8
F:dispPowerOff: at 0x800677a8: refcount: 6: lib : hal_aud/hal_aud_int.c: size : 620 : CLOC : 79: complexity: 14
F:FUN_80067a14: at 0x80067a14: refcount: 24: lib : hal_aud/hal_aud_int.c: size : 204 : CLOC : 22: complexity: 4
F:FUN_80067ae0: at 0x80067ae0: refcount: 0: lib : disp_dev.c: size : 236 : CLOC : 24: complexity: 5
F:FUN_80067bcc: at 0x80067bcc: refcount: 1: lib : disp_dev.c: size : 196 : CLOC : 27: complexity: 4
F:FUN_80067c90: at 0x80067c90: refcount: 2: lib : disp_dev.c: size : 240 : CLOC : 34: complexity: 6
F:FUN_80067d80: at 0x80067d80: refcount: 3: lib : disp_dev.c: size : 1884 : CLOC : 170: complexity: 29
F:FUN_800684dc: at 0x800684dc: refcount: 23: lib : disp_dev.c: size : 124 : CLOC : 12: complexity: 2
F:FUN_80068558: at 0x80068558: refcount: 131: lib : disp_dev.c: size : 36 : CLOC : 13: complexity: 2
F:FUN_8006857c: at 0x8006857c: refcount: 1: lib : disp_dev.c: size : 204 : CLOC : 34: complexity: 5
F:FUN_8006865c: at 0x8006865c: refcount: 1: lib : disp_dev.c: size : 76 : CLOC : 12: complexity: 1
F:FUN_800686a8: at 0x800686a8: refcount: 1: lib : disp_dev.c: size : 248 : CLOC : 24: complexity: 2
F:FUN_800687a0: at 0x800687a0: refcount: 1: lib : disp_dev.c: size : 88 : CLOC : 19: complexity: 1
F:FUN_80068850: at 0x80068850: refcount: 1: lib : disp_dev.c: size : 40 : CLOC : 8: complexity: 1
F:FUN_800688b0: at 0x800688b0: refcount: 1: lib : disp_dev.c: size : 96 : CLOC : 19: complexity: 1
F:FUN_80068910: at 0x80068910: refcount: 9: lib : disp_dev.c: size : 252 : CLOC : 33: complexity: 9
F:FUN_80068a0c: at 0x80068a0c: refcount: 8: lib : disp_chnl_src.c: size : 36 : CLOC : 13: complexity: 2
F:FUN_80068a30: at 0x80068a30: refcount: 6: lib : disp_chnl_src.c: size : 36 : CLOC : 13: complexity: 2
F:FUN_80068a54: at 0x80068a54: refcount: 3: lib : disp_chnl_src.c: size : 104 : CLOC : 17: complexity: 2
F:FUN_80068b44: at 0x80068b44: refcount: 1: lib : flow/sensor_msh.c: size : 44 : CLOC : 9: complexity: 1
F:FUN_80068b70: at 0x80068b70: refcount: 0: lib : flow/sensor_msh.c: size : 116 : CLOC : 20: complexity: 2
F:FUN_80068be4: at 0x80068be4: refcount: 1: lib : flow/sensor_msh.c: size : 40 : CLOC : 10: complexity: 1
F:FUN_80068c0c: at 0x80068c0c: refcount: 1: lib : flow/sensor_msh.c: size : 428 : CLOC : 86: complexity: 13
F:FUN_80068db8: at 0x80068db8: refcount: 3: lib : flow/sensor_msh.c: size : 36 : CLOC : 11: complexity: 3
F:FUN_80068ddc: at 0x80068ddc: refcount: 1: lib : flow/sensor_msh.c: size : 8 : CLOC : 7: complexity: 1
F:FUN_80068de4: at 0x80068de4: refcount: 1: lib : flow/sensor_msh.c: size : 92 : CLOC : 19: complexity: 2
F:FUN_80068e40: at 0x80068e40: refcount: 1: lib : flow/sensor_msh.c: size : 136 : CLOC : 29: complexity: 2
F:FUN_80068ec8: at 0x80068ec8: refcount: 4: lib : flow/sensor_msh.c: size : 28 : CLOC : 13: complexity: 2
F:FUN_80068ee4: at 0x80068ee4: refcount: 4: lib : flow/sensor_msh.c: size : 56 : CLOC : 13: complexity: 3
F:FUN_80068f1c: at 0x80068f1c: refcount: 1: lib : flow/sensor_msh.c: size : 8 : CLOC : 7: complexity: 1
F:FUN_80068f24: at 0x80068f24: refcount: 1: lib : flow/sensor_msh.c: size : 72 : CLOC : 14: complexity: 3
F:FUN_80068f6c: at 0x80068f6c: refcount: 2: lib : flow/sensor_msh.c: size : 96 : CLOC : 14: complexity: 4
F:FUN_80068fcc: at 0x80068fcc: refcount: 2: lib : flow/sensor_msh.c: size : 32 : CLOC : 9: complexity: 1
F:FUN_80068fec: at 0x80068fec: refcount: 1: lib : flow/sensor_msh.c: size : 24 : CLOC : 10: complexity: 2
F:FUN_8006901c: at 0x8006901c: refcount: 1: lib : flow/sensor_msh.c: size : 72 : CLOC : 11: complexity: 1
F:FUN_80069064: at 0x80069064: refcount: 1: lib : flow/sensor_msh.c: size : 92 : CLOC : 19: complexity: 2
F:HceFastCap_PreDo: at 0x800690c0: refcount: 2: lib : flow/sensor_msh.c: size : 1148 : CLOC : 140: complexity: 33
F:FUN_8006953c: at 0x8006953c: refcount: 1: lib : flow/sensor_msh.c: size : 44 : CLOC : 9: complexity: 2
F:FUN_80069544: at 0x80069544: refcount: 1: lib : flow/sensor_msh.c: size : 28 : CLOC : 13: complexity: 1
F:FUN_8006957c: at 0x8006957c: refcount: 2: lib : flow/sensor_msh.c: size : 820 : CLOC : 109: complexity: 3
F:FUN_800698b0: at 0x800698b0: refcount: 2: lib : flow/sensor_msh.c: size : 448 : CLOC : 60: complexity: 7
F:FUN_80069a70: at 0x80069a70: refcount: 2: lib : flow/sensor_msh.c: size : 236 : CLOC : 35: complexity: 7
F:FUN_80069b5c: at 0x80069b5c: refcount: 2: lib : flow/sensor_msh.c: size : 428 : CLOC : 86: complexity: 13
F:FUN_80069d7c: at 0x80069d7c: refcount: 1: lib : flow/sensor_msh.c: size : 364 : CLOC : 71: complexity: 3
F:FUN_80069ee8: at 0x80069ee8: refcount: 1: lib : flow/sensor_msh.c: size : 148 : CLOC : 19: complexity: 3
F:FUN_80069f7c: at 0x80069f7c: refcount: 1: lib : flow/sensor_msh.c: size : 336 : CLOC : 38: complexity: 4
F:FUN_8006a0cc: at 0x8006a0cc: refcount: 1: lib : flow/sensor_msh.c: size : 8 : CLOC : 7: complexity: 1
F:FUN_8006a0d4: at 0x8006a0d4: refcount: 1: lib : flow/sensor_msh.c: size : 12 : CLOC : 7: complexity: 1
F:FUN_8006a0e0: at 0x8006a0e0: refcount: 1: lib : flow/sensor_msh.c: size : 36 : CLOC : 7: complexity: 1
F:FUN_8006a124: at 0x8006a124: refcount: 1: lib : flow/sensor_msh.c: size : 100 : CLOC : 12: complexity: 2
F:FUN_8006a188: at 0x8006a188: refcount: 1: lib : flow/sensor_msh.c: size : 84 : CLOC : 22: complexity: 2
F:FUN_8006a1dc: at 0x8006a1dc: refcount: 2: lib : flow/sensor_msh.c: size : 136 : CLOC : 29: complexity: 2
F:FUN_8006a26c: at 0x8006a26c: refcount: 1: lib : flow/sensor_msh.c: size : 72 : CLOC : 11: complexity: 1
F:FUN_8006a2b4: at 0x8006a2b4: refcount: 1: lib : flow/sensor_msh.c: size : 92 : CLOC : 19: complexity: 2
F:FUN_8006a310: at 0x8006a310: refcount: 1: lib : flow/sensor_msh.c: size : 92 : CLOC : 19: complexity: 2
F:FUN_8006a36c: at 0x8006a36c: refcount: 7: lib : flow/sensor_msh.c: size : 8 : CLOC : 7: complexity: 1
F:FUN_8006a374: at 0x8006a374: refcount: 1: lib : flow/sensor_msh.c: size : 128 : CLOC : 28: complexity: 3
F:FUN_8006a3f4: at 0x8006a3f4: refcount: 2: lib : flow/sensor_msh.c: size : 588 : CLOC : 78: complexity: 10
F:HceMoeAlg_Do: at 0x8006a640: refcount: 2: lib : flow/sensor_msh.c: size : 672 : CLOC : 110: complexity: 8
F:get_g_FUN_8006a8e0: at 0x8006a8e0: refcount: 2: lib : flow/sensor_msh.c: size : 8 : CLOC : 7: complexity: 1
F:FUN_8006a8f0: at 0x8006a8f0: refcount: 1: lib : flow/sensor_msh.c: size : 8 : CLOC : 7: complexity: 1
F:FUN_8006a908: at 0x8006a908: refcount: 1: lib : flow/sensor_msh.c: size : 48 : CLOC : 9: complexity: 1
F:FUN_8006a938: at 0x8006a938: refcount: 1: lib : flow/sensor_msh.c: size : 56 : CLOC : 14: complexity: 1
F:FUN_8006a9e4: at 0x8006a9e4: refcount: 3: lib : flow/sensor_msh.c: size : 20 : CLOC : 8: complexity: 1
F:systech_snap_ir_flash: at 0x8006aa5c: refcount: 1: lib : flow/sensor_msh.c: size : 68 : CLOC : 14: complexity: 1
F:sensorDoFuncSnapReadoutField0: at 0x8006aaa0: refcount: 1: lib : flow/sensor_msh.c: size : 80 : CLOC : 15: complexity: 3
F:FUN_8006aaf0: at 0x8006aaf0: refcount: 1: lib : flow/sensor_msh.c: size : 572 : CLOC : 58: complexity: 3
F:FUN_8006ad2c: at 0x8006ad2c: refcount: 2: lib : flow/sensor_msh.c: size : 1696 : CLOC : 194: complexity: 26
F:sensorStartTask: at 0x8006b3cc: refcount: 1: lib : flow/sensor_msh.c: size : 168 : CLOC : 25: complexity: 3
F:FUN_8006b474: at 0x8006b474: refcount: 1: lib : flow/sensor_msh.c: size : 44 : CLOC : 10: complexity: 1
F:FUN_8006b4a0: at 0x8006b4a0: refcount: 1: lib : flow/sensor_msh.c: size : 176 : CLOC : 15: complexity: 1
F:FUN_8006b550: at 0x8006b550: refcount: 0: lib : flow/sensor_msh.c: size : 108 : CLOC : 16: complexity: 5
F:FUN_8006b5bc: at 0x8006b5bc: refcount: 1: lib : flow/sensor_msh.c: size : 44 : CLOC : 11: complexity: 3
F:FUN_8006b5e8: at 0x8006b5e8: refcount: 2: lib : flow/sensor_msh.c: size : 104 : CLOC : 18: complexity: 1
F:FUN_8006b650: at 0x8006b650: refcount: 1: lib : flow/sensor_msh.c: size : 116 : CLOC : 21: complexity: 2
F:FUN_8006b6c4: at 0x8006b6c4: refcount: 5: lib : flow/sensor_msh.c: size : 168 : CLOC : 18: complexity: 1
F:FUN_8006b76c: at 0x8006b76c: refcount: 0: lib : flow/sensor_msh.c: size : 176 : CLOC : 19: complexity: 1
F:FUN_8006b81c: at 0x8006b81c: refcount: 1: lib : flow/sensor_msh.c: size : 248 : CLOC : 25: complexity: 3
F:FUN_8006b898: at 0x8006b898: refcount: 2: lib : flow/sensor_msh.c: size : 120 : CLOC : 23: complexity: 1
F:SonyIMX327_sensorDoFuncInit: at 0x8006b910: refcount: 2: lib : flow/sensor_msh.c: size : 612 : CLOC : 70: complexity: 9
F:FUN_8006bb74: at 0x8006bb74: refcount: 1: lib : flow/sensor_msh.c: size : 96 : CLOC : 16: complexity: 3
F:FUN_8006bbf8: at 0x8006bbf8: refcount: 2: lib : flow/sensor_msh.c: size : 208 : CLOC : 23: complexity: 4
F:FUN_8006bcc8: at 0x8006bcc8: refcount: 5: lib : flow/sensor_msh.c: size : 508 : CLOC : 57: complexity: 5
F:FUN_8006bec4: at 0x8006bec4: refcount: 0: lib : flow/sensor_msh.c: size : 132 : CLOC : 25: complexity: 1
F:FUN_8006bf50: at 0x8006bf50: refcount: 1: lib : flow/sensor_msh.c: size : 68 : CLOC : 10: complexity: 1
F:FUN_8006bf94: at 0x8006bf94: refcount: 2: lib : flow/sensor_msh.c: size : 116 : CLOC : 14: complexity: 1
F:FUN_8006c008: at 0x8006c008: refcount: 0: lib : flow/sensor_msh.c: size : 220 : CLOC : 32: complexity: 3
F:FUN_8006c0fc: at 0x8006c0fc: refcount: 1: lib : flow/sensor_msh.c: size : 36 : CLOC : 8: complexity: 1
F:FUN_8006c120: at 0x8006c120: refcount: 3: lib : flow/sensor_msh.c: size : 148 : CLOC : 14: complexity: 2
F:FUN_8006c1b4: at 0x8006c1b4: refcount: 1: lib : flow/sensor_msh.c: size : 56 : CLOC : 15: complexity: 1
F:FUN_8006c1ec: at 0x8006c1ec: refcount: 1: lib : flow/sensor_msh.c: size : 92 : CLOC : 15: complexity: 1
F:FUN_8006c248: at 0x8006c248: refcount: 1: lib : flow/sensor_msh.c: size : 72 : CLOC : 16: complexity: 1
F:FUN_8006c290: at 0x8006c290: refcount: 3: lib : flow/sensor_msh.c: size : 96 : CLOC : 10: complexity: 1
F:FUN_8006c2f0: at 0x8006c2f0: refcount: 1: lib : flow/sensor_msh.c: size : 52 : CLOC : 15: complexity: 1
F:FUN_8006c324: at 0x8006c324: refcount: 1: lib : flow/sensor_msh.c: size : 52 : CLOC : 15: complexity: 1
F:FUN_8006c358: at 0x8006c358: refcount: 1: lib : flow/sensor_msh.c: size : 140 : CLOC : 30: complexity: 2
F:FUN_8006c3e4: at 0x8006c3e4: refcount: 1: lib : flow/sensor_msh.c: size : 56 : CLOC : 15: complexity: 3
F:FUN_8006c41c: at 0x8006c41c: refcount: 1: lib : flow/sensor_msh.c: size : 516 : CLOC : 64: complexity: 14
F:FUN_8006c620: at 0x8006c620: refcount: 1: lib : flow/sensor_msh.c: size : 44 : CLOC : 10: complexity: 1
F:FUN_8006c698: at 0x8006c698: refcount: 1: lib : flow/sensor_msh.c: size : 96 : CLOC : 14: complexity: 1
F:host_thread_entry: at 0x8006c6f8: refcount: 1: lib : flow/sensor_msh.c: size : 104 : CLOC : 23: complexity: 3
F:FUN_8006c770: at 0x8006c770: refcount: 1: lib : flow/sensor_msh.c: size : 8 : CLOC : 8: complexity: 1
F:hostInit: at 0x8006c780: refcount: 1: lib : flow/sensor_msh.c: size : 108 : CLOC : 16: complexity: 1
F:FUN_8006c7ec: at 0x8006c7ec: refcount: 0: lib : flow/sensor_msh.c: size : 44 : CLOC : 13: complexity: 2
F:FUN_8006c818: at 0x8006c818: refcount: 0: lib : flow/sensor_msh.c: size : 44 : CLOC : 13: complexity: 2
F:FUN_8006c844: at 0x8006c844: refcount: 1: lib : flow/sensor_msh.c: size : 160 : CLOC : 24: complexity: 7
F:FUN_8006c8e4: at 0x8006c8e4: refcount: 2: lib : flow/sensor_msh.c: size : 416 : CLOC : 94: complexity: 22
F:create_edidx_semaphore: at 0x8006ca84: refcount: 2: lib : flow/sensor_sts.c: size : 324 : CLOC : 45: complexity: 8
F:FUN_8006cbc8: at 0x8006cbc8: refcount: 2: lib : disp_hdmi.c: size : 336 : CLOC : 40: complexity: 4
F:FUN_8006cd18: at 0x8006cd18: refcount: 2: lib : disp_hdmi.c: size : 120 : CLOC : 20: complexity: 5
F:FUN_8006cd90: at 0x8006cd90: refcount: 1: lib : disp_hdmi.c: size : 144 : CLOC : 24: complexity: 2
F:FUN_8006ce20: at 0x8006ce20: refcount: 1: lib : disp_hdmi.c: size : 104 : CLOC : 18: complexity: 5
F:FUN_8006ce88: at 0x8006ce88: refcount: 1: lib : disp_hdmi.c: size : 104 : CLOC : 18: complexity: 5
F:FUN_8006cef0: at 0x8006cef0: refcount: 2: lib : disp_hdmi.c: size : 232 : CLOC : 33: complexity: 5
F:FUN_8006cfd8: at 0x8006cfd8: refcount: 2: lib : disp_hdmi.c: size : 476 : CLOC : 56: complexity: 2
F:FUN_8006d1b4: at 0x8006d1b4: refcount: 2: lib : disp_hdmi.c: size : 660 : CLOC : 83: complexity: 12
F:get_VideoFormatStructure: at 0x8006d448: refcount: 1: lib : disp_hdmi.c: size : 1580 : CLOC : 210: complexity: 40
F:FUN_8006db04: at 0x8006db04: refcount: 2: lib : disp_hdmi.c: size : 1392 : CLOC : 231: complexity: 50
F:FUN_8006e074: at 0x8006e074: refcount: 3: lib : disp_hdmi.c: size : 736 : CLOC : 134: complexity: 32
F:FUN_8006e354: at 0x8006e354: refcount: 8: lib : disp_hdmi.c: size : 68 : CLOC : 12: complexity: 5
F:FUN_8006edfc: at 0x8006edfc: refcount: 1: lib : disp_hdmi.c: size : 124 : CLOC : 36: complexity: 4
F:FUN_8006f818: at 0x8006f818: refcount: 5: lib : disp_hdmi.c: size : 68 : CLOC : 19: complexity: 2
F:FUN_8006faf0: at 0x8006faf0: refcount: 0: lib : disp_hdmi.c: size : 204 : CLOC : 24: complexity: 6
F:FUN_8006fbbc: at 0x8006fbbc: refcount: 0: lib : disp_hdmi.c: size : 84 : CLOC : 11: complexity: 3
F:FUN_8006fc10: at 0x8006fc10: refcount: 1: lib : disp_hdmi.c: size : 112 : CLOC : 20: complexity: 3
F:FUN_8006fc80: at 0x8006fc80: refcount: 0: lib : disp_hdmi.c: size : 1596 : CLOC : 144: complexity: 13
F:halDispParaImgPbFrameBufferSet: at 0x800702bc: refcount: 0: lib : hal_disp/hal_disp_para_set.c: size : 300 : CLOC : 37: complexity: 8
F:halDispParaImgPv2ndPathFrameBufferSet: at 0x800703e8: refcount: 0: lib : hal_disp/hal_disp_para_set.c: size : 308 : CLOC : 39: complexity: 8
F:halDispParaImgPvFrameBufferSet: at 0x8007051c: refcount: 0: lib : hal_disp/hal_disp_para_set.c: size : 256 : CLOC : 28: complexity: 4
F:FUN_80070bc8: at 0x80070bc8: refcount: 1: lib : hal_disp/hal_disp_para_set.c: size : 64 : CLOC : 12: complexity: 3
F:FUN_8007101c: at 0x8007101c: refcount: 0: lib : hal_disp/hal_disp_para_set.c: size : 748 : CLOC : 105: complexity: 18
F:FUN_80071308: at 0x80071308: refcount: 0: lib : hal_disp/hal_disp_para_set.c: size : 176 : CLOC : 48: complexity: 6
F:FUN_800713b8: at 0x800713b8: refcount: 0: lib : hal_disp/hal_disp_para_set.c: size : 264 : CLOC : 37: complexity: 7
F:FUN_800714c0: at 0x800714c0: refcount: 0: lib : hal_disp/hal_disp_para_set.c: size : 260 : CLOC : 67: complexity: 6
F:FUN_800715c4: at 0x800715c4: refcount: 0: lib : hal_disp/hal_disp_para_set.c: size : 312 : CLOC : 49: complexity: 13
F:FUN_800716fc: at 0x800716fc: refcount: 0: lib : hal_disp/hal_disp_para_set.c: size : 156 : CLOC : 19: complexity: 6
F:FUN_80071798: at 0x80071798: refcount: 1: lib : hal_disp/hal_disp_para_set.c: size : 80 : CLOC : 16: complexity: 3
F:FUN_800717e8: at 0x800717e8: refcount: 1: lib : hal_disp/hal_disp_para_set.c: size : 88 : CLOC : 16: complexity: 3
F:FUN_80071840: at 0x80071840: refcount: 2: lib : hal_disp/hal_disp_para_set.c: size : 52 : CLOC : 23: complexity: 2
F:FUN_80071874: at 0x80071874: refcount: 2: lib : hal_disp/hal_disp_para_set.c: size : 792 : CLOC : 140: complexity: 22
F:FUN_80071b8c: at 0x80071b8c: refcount: 1: lib : hal_disp/hal_disp_para_set.c: size : 80 : CLOC : 20: complexity: 4
F:FUN_80071bdc: at 0x80071bdc: refcount: 1: lib : hal_disp/hal_disp_para_set.c: size : 12 : CLOC : 8: complexity: 1
F:FUN_80071be8: at 0x80071be8: refcount: 6: lib : hal_disp/hal_disp_para_set.c: size : 4316 : CLOC : 673: complexity: 111
F:FUN_80072cc4: at 0x80072cc4: refcount: 0: lib : hal_disp/hal_disp_para_set.c: size : 72 : CLOC : 20: complexity: 4
F:FUN_80072d0c: at 0x80072d0c: refcount: 0: lib : hal_disp/hal_disp_para_set.c: size : 64 : CLOC : 20: complexity: 3
F:FUN_80072d4c: at 0x80072d4c: refcount: 0: lib : hal_disp/hal_disp_para_set.c: size : 64 : CLOC : 15: complexity: 4
F:FUN_80072d8c: at 0x80072d8c: refcount: 2: lib : hal_disp/hal_disp_para_set.c: size : 260 : CLOC : 42: complexity: 12
F:FUN_80072e90: at 0x80072e90: refcount: 195: lib : hal_disp/hal_disp_para_set.c: size : 1812 : CLOC : 259: complexity: 46
F:FUN_800735a4: at 0x800735a4: refcount: 1: lib : hal_disp/hal_disp_para_set.c: size : 136 : CLOC : 33: complexity: 5
F:FUN_8007362c: at 0x8007362c: refcount: 2: lib : hal_disp/hal_disp_para_set.c: size : 8 : CLOC : 8: complexity: 1
F:FUN_80073634: at 0x80073634: refcount: 4: lib : hal_disp/hal_disp_para_set.c: size : 8 : CLOC : 8: complexity: 1
F:FUN_80073d1c: at 0x80073d1c: refcount: 0: lib : hal_disp/hal_disp_para_set.c: size : 164 : CLOC : 17: complexity: 1
F:FUN_80073f3c: at 0x80073f3c: refcount: 1: lib : hal_disp/hal_disp_para_set.c: size : 172 : CLOC : 40: complexity: 7
F:FUN_800743f4: at 0x800743f4: refcount: 95: lib : hal_disp/hal_disp_para_set.c: size : 452 : CLOC : 91: complexity: 27
F:FUN_800745b8: at 0x800745b8: refcount: 2: lib : hal_disp/hal_disp_para_set.c: size : 100 : CLOC : 11: complexity: 2
F:FUN_8007461c: at 0x8007461c: refcount: 5: lib : hal_disp/hal_disp_para_set.c: size : 256 : CLOC : 42: complexity: 6
F:FUN_8007471c: at 0x8007471c: refcount: 5: lib : hal_disp/hal_disp_para_set.c: size : 232 : CLOC : 35: complexity: 6
F:FUN_80074804: at 0x80074804: refcount: 6: lib : hal_disp/hal_disp_para_set.c: size : 288 : CLOC : 46: complexity: 8
F:FUN_80074924: at 0x80074924: refcount: 2: lib : disp_dzoom_pv.c: size : 232 : CLOC : 35: complexity: 6
F:FUN_80074a0c: at 0x80074a0c: refcount: 3: lib : disp_dzoom_pv.c: size : 324 : CLOC : 39: complexity: 5
F:FUN_80074b50: at 0x80074b50: refcount: 1: lib : disp_dzoom_pv.c: size : 152 : CLOC : 23: complexity: 4
F:FUN_80074be8: at 0x80074be8: refcount: 2: lib : disp_dzoom_pv.c: size : 216 : CLOC : 28: complexity: 2
F:FUN_80074cc0: at 0x80074cc0: refcount: 16: lib : disp_dzoom_pv.c: size : 100 : CLOC : 11: complexity: 2
F:FUN_80074d24: at 0x80074d24: refcount: 5: lib : disp_dzoom_pv.c: size : 324 : CLOC : 44: complexity: 5
F:FUN_80074e68: at 0x80074e68: refcount: 8: lib : disp_dzoom_pv.c: size : 284 : CLOC : 43: complexity: 6
F:FUN_80074f84: at 0x80074f84: refcount: 18: lib : disp_dzoom_pv.c: size : 288 : CLOC : 46: complexity: 8
F:FUN_800750a4: at 0x800750a4: refcount: 6: lib : disp_dzoom_pv.c: size : 232 : CLOC : 35: complexity: 6
F:FUN_8007518c: at 0x8007518c: refcount: 22: lib : disp_dzoom_pb.c: size : 176 : CLOC : 26: complexity: 5
F:FUN_8007523c: at 0x8007523c: refcount: 18: lib : disp_dzoom_pb.c: size : 176 : CLOC : 26: complexity: 5
F:FUN_800752ec: at 0x800752ec: refcount: 5: lib : disp_dzoom_pb.c: size : 476 : CLOC : 95: complexity: 22
F:dispParaTableSet: at 0x800754c8: refcount: 5: lib : disp_dzoom_pb.c: size : 196 : CLOC : 20: complexity: 3
F:FUN_8007558c: at 0x8007558c: refcount: 3: lib : disp_dzoom_pb.c: size : 208 : CLOC : 26: complexity: 3
F:FUN_8007565c: at 0x8007565c: refcount: 11: lib : disp_dzoom_pb.c: size : 484 : CLOC : 57: complexity: 12
F:FUN_80075840: at 0x80075840: refcount: 1: lib : disp_dzoom_pb.c: size : 768 : CLOC : 76: complexity: 15
F:FUN_80075b40: at 0x80075b40: refcount: 1: lib : disp_dzoom_pb.c: size : 168 : CLOC : 23: complexity: 4
F:FUN_80075be8: at 0x80075be8: refcount: 0: lib : disp_dzoom_pb.c: size : 136 : CLOC : 13: complexity: 2
F:FUN_80075c70: at 0x80075c70: refcount: 22: lib : disp_dzoom_pb.c: size : 256 : CLOC : 30: complexity: 4
F:FUN_80075d70: at 0x80075d70: refcount: 15: lib : disp_dzoom_pb.c: size : 224 : CLOC : 25: complexity: 4
F:FUN_80075e50: at 0x80075e50: refcount: 30: lib : disp_dzoom_pb.c: size : 64 : CLOC : 23: complexity: 1
F:FUN_80075e90: at 0x80075e90: refcount: 5: lib : disp_dzoom_pb.c: size : 60 : CLOC : 23: complexity: 1
F:FUN_80075ecc: at 0x80075ecc: refcount: 19: lib : disp_dzoom_pb.c: size : 100 : CLOC : 11: complexity: 2
F:FUN_80075f30: at 0x80075f30: refcount: 8: lib : disp_dzoom_pb.c: size : 92 : CLOC : 18: complexity: 1
F:FUN_80075fe4: at 0x80075fe4: refcount: 1: lib : disp_dzoom_pb.c: size : 40 : CLOC : 9: complexity: 1
F:FUN_8007600c: at 0x8007600c: refcount: 1: lib : disp_dzoom_pb.c: size : 20 : CLOC : 8: complexity: 1
F:FUN_80076120: at 0x80076120: refcount: 0: lib : flow/sensor_svcid.c: size : 192 : CLOC : 33: complexity: 3
F:FUN_800761fc: at 0x800761fc: refcount: 2: lib : flow/sensor_svcid.c: size : 140 : CLOC : 26: complexity: 3
F:FUN_80076288: at 0x80076288: refcount: 2: lib : flow/sensor_svcid.c: size : 332 : CLOC : 75: complexity: 10
F:FUN_800763d4: at 0x800763d4: refcount: 3: lib : flow/sensor_svcid.c: size : 168 : CLOC : 25: complexity: 7
F:FUN_8007647c: at 0x8007647c: refcount: 2: lib : flow/sensor_svcid.c: size : 168 : CLOC : 25: complexity: 7
F:FUN_80076524: at 0x80076524: refcount: 3: lib : flow/sensor_svcid.c: size : 64 : CLOC : 13: complexity: 1
F:FUN_80076564: at 0x80076564: refcount: 4: lib : flow/sensor_svcid.c: size : 280 : CLOC : 46: complexity: 5
F:FUN_8007667c: at 0x8007667c: refcount: 3: lib : flow/sensor_svcid.c: size : 140 : CLOC : 21: complexity: 2
F:FUN_80076708: at 0x80076708: refcount: 1: lib : flow/sensor_svcid.c: size : 80 : CLOC : 16: complexity: 1
F:FUN_80076758: at 0x80076758: refcount: 2: lib : flow/sensor_svcid.c: size : 200 : CLOC : 36: complexity: 8
F:FUN_80076820: at 0x80076820: refcount: 2: lib : flow/sensor_svcid.c: size : 200 : CLOC : 36: complexity: 8
F:FUN_800768e8: at 0x800768e8: refcount: 5: lib : flow/sensor_svcid.c: size : 56 : CLOC : 15: complexity: 2
F:FUN_80076920: at 0x80076920: refcount: 8: lib : flow/sensor_svcid.c: size : 180 : CLOC : 28: complexity: 6
F:FUN_800769d4: at 0x800769d4: refcount: 5: lib : flow/sensor_svcid.c: size : 196 : CLOC : 31: complexity: 3
F:FUN_80076a98: at 0x80076a98: refcount: 2: lib : flow/sensor_svcid.c: size : 336 : CLOC : 48: complexity: 11
F:FUN_80076be8: at 0x80076be8: refcount: 5: lib : flow/sensor_svcid.c: size : 72 : CLOC : 16: complexity: 2
F:FUN_80076c30: at 0x80076c30: refcount: 1: lib : flow/sensor_svcid.c: size : 352 : CLOC : 45: complexity: 9
F:FUN_80076d90: at 0x80076d90: refcount: 1: lib : flow/sensor_svcid.c: size : 160 : CLOC : 31: complexity: 5
F:FUN_80076e30: at 0x80076e30: refcount: 1: lib : flow/sensor_svcid.c: size : 272 : CLOC : 43: complexity: 7
F:FUN_80076e7c: at 0x80076e7c: refcount: 6: lib : flow/sensor_svcid.c: size : 76 : CLOC : 15: complexity: 4
F:FUN_80076ec8: at 0x80076ec8: refcount: 2: lib : flow/sensor_svcid.c: size : 196 : CLOC : 26: complexity: 6
F:FUN_80076f8c: at 0x80076f8c: refcount: 6: lib : flow/sensor_svcid.c: size : 8 : CLOC : 7: complexity: 1
